Name,1171_M_O_V-W4_CP04543,1166_M_O_V-W4_CP04543,1170_M_O_V-W4_CP04543,1167_M_O_V-W4_CP04543,1169_M_O_V-W4_CP04543,1172_M_O_V-W4_CP04543,1174_M_O_V-W4_CP04543,1168_M_O_V-W4_CP04543,1173_M_O_V-W4_CP04543,1165_MSV-W4_CP04543,1158_MSV-W4_CP04543,1157_MSV-W4_CP04543,1162_MSV-W4_CP04543,1164_MSV-W4_CP04543,1161_MSV-W4_CP04543,1156_MSV-W4_CP04543,1159_MSV-W4_CP04543,1163_MSV-W4_CP04543,1160_MSV-W4_B_CP04543,1176_M_ORX_E-W4_CP04543,1182_M_ORX_E-W4_CP04543,1177_M_ORX_E-W4_CP04543,1185_M_ORX_E-W4_CP04543,1178_M_ORX_E-W4_CP04543,1184_M_ORX_E-W4_CP04543,1179_M_ORX_E-W4_CP04543,1183_M_ORX_E-W4_CP04543,1180_M_ORX_E-W4_CP04543,1181_M_ORX_E-W4_CP04543
4.2.1.22:Cystathionine beta-synthase,0,0,0,0,0,0.000724962,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000449215,0,0,0.00074465,0,0.000328826,0,0.000315754,0.000256571,0.00036143
4.2.1.49:Urocanate hydratase,0,0,0,0,0,0.00079319,0.000163744,0,0,0,0.00127943,0,0,0,0,0,0,0.00112296,0,0.000259194,0,6.99E-05,0.000577975,0.000158403,0,0,0,0,0.000357106
4.6.1.17:Cyclic pyranopterin monophosphate synthase,0,0,0,0,0,0.000262095,0,0,0,0,0,0,0,0,0.00110363,0.0024165,0,0.000870194,0,0,0,0,0,0.00019119,0,0,0,0,0
4.99.1.1:Protoporphyrin ferrochelatase,0,0,0,0,0,0.00063258,0,0.00166562,0,0,0.00118514,0.005890939,0,0,0,0,0.002635341,0.003046311,0.003861159,0.000315956,0.000771033,0,0.000239137,0,0,0,0.000184844,0,0
5.3.3.2:Isopentenyl-diphosphate Delta-isomerase,0,0,0,0,0,0.00022901,0,0,0,0,0,0,0,0,0,0,0,0,0.002387569,0,0,0.000624356,0,0.000339897,0,0.00107074,0.00105424,0.000790377,0
1.17.1.4:Xanthine dehydrogenase,0,0,0,0,0,0,0.00121451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000263905,0,0,0,0,0
1.2.1.70:Glutamyl-tRNA reductase,0,0,0,0,0,0,0.000495313,0,0,0.00108771,0,0,0.000983312,0,0,0.00103232,0,0,0,0,0,0,0,0,0,0,0,0,0
2.3.1.181:Lipoyl(octanoyl) transferase,0,0,0,0,0,0,0.000979419,0,0.000825031,0.00230748,0,0,0.00196052,0,0,0,0,0,0,0,0,0.000147967,0,0,0,0,0,0,0
2.7.2.2:Carbamate kinase,0,0,0,0,0,0,0.000246793,0,0,0,0.000759393,0,0,0,0,0,0,0.00121824,0,0,0,0,0,0,0,0,0.000216118,0.000110914,0
3.2.2.20:DNA-3-methyladenine glycosylase I,0,0,0,0,0,0,0.000220857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.51E-05,0,0.000239223,0,0.000237472,0,8.59E-05,0
4.2.1.53:Oleate hydratase,0,0,0,0,0,0,0.000704769,0.0017921,0,0,0,0,0,0.00176375,0,0,0,0,0.002359129,0,0.000289793,0.000337587,0,0,0,0,0,0.000113213,0
4.4.1.11:Methionine gamma-lyase,0,0,0,0,0,0,0.000633218,0,0,0.00173458,0,0.00473535,0,0,0,0,0.00245873,0.000930275,0.002545639,0,0,0,0,0,0,0,0,0,0
1.15.1.1:Superoxide dismutase,0,0,0,0,0,0,0,0.00221302,0,0,0,0,0,0,0,0.0011425,0,0,0,0,0,0,0,0,0,0,0.000144434,0,0
1.3.8.1:Short-chain acyl-CoA dehydrogenase,0,0,0,0,0,0,0,0.0014553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000196004,0,0,0,0,0
1.3.99.2:Transferred entry 1.3.8.1,0,0,0,0,0,0,0,0.0014553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.7.6.2:Thiamine diphosphokinase,0,0,0,0,0,0,0,0.00150223,0,0,0,0,0,0,0,0.00103792,0,0,0.002477089,0,0,0.000237025,0,0,0,0,0,0.000287448,0.000376222
2.8.1.6:Biotin synthase,0,0,0,0,0,0,0,0.00197961,0.000540793,0.000716071,0,0,0.000595908,0.00139567,0,0,0.00146965,0,0,0,0,0,0,0,0,0,0.000235634,0,0
3.6.3.15:Transferred entry 7.2.2.1,0,0,0,0,0,0,0,0.00133044,0,0,0,0,0,0,0,0,0.002308291,0,0,0,0,0.000137725,0,0,0,0,0,2.44E-05,0
4.1.1.50:Adenosylmethionine decarboxylase,0,0,0,0,0,0,0,0.00233422,0,0.00214132,0,0.00129033,0.00256472,0.00188118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.2.1.24:Porphobilinogen synthase,0,0,0,0,0,0,0,0.00163228,0,0,0,0.000727492,0.000572986,0,0.00165243,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000334679
1.4.3.5:Pyridoxal 5'-phosphate synthase,0,0,0,0,0,0,0,0,0.00062835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.1.1.34:tRNA (guanosine(18)-2'-O)-methyltransferase,0,0,0,0,0,0,0,0,0.000584121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.3.2.6:Lysine/arginine leucyltransferase,0,0,0,0,0,0,0,0,0.000925319,0.000877365,0,0,0.0010159,0.00080321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.5.1.31:diphosphate specific),0,0,0,0,0,0,0,0,0.00115312,0,0,0,0,0,0,0,0,0,0,0,0,0.000423246,0.000410909,0,0.00072578,0,0.00056498,0,0.000249439
2.6.1.62:Adenosylmethionine--8-amino-7-oxononanoate transaminase,0,0,0,0,0,0,0,0,0.0005699,0.000918668,0,0,0,0,0,0.00139506,0,0,0.002731749,0,0,0,0,0,0,0,0,0,0
3.1.3.18:Phosphoglycolate phosphatase,0,0,0,0,0,0,0,0,0.000486502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.2.1.18:Exo-alpha-sialidase,0,0,0,0,0,0,0,0,0.00112313,0,0,0,0.000393137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4.99.1.12:Pyridinium-3,5-bisthiocarboxylic acid mononucleotide nickel chelatase",0,0,0,0,0,0,0,0,0.000950459,0.00124488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.1.1.1:Proton-translocating NAD(P)(+) transhydrogenase,0,0,0,0,0,0,0,0,0.00090364,0,0,0,0,0,0,0,0,0,0,0,0,0.000269279,0,0.000613232,0,0.000537608,0.000379384,0.000519589,0
2.1.1.133:Precorrin-4 C(11)-methyltransferase,0,0,0,0,0,0,0,0,0,0.000624939,0,0.0014309,0,0.0013886,0,0.000649574,0,0,0,0,0,0,0,0,0,0,0,0,0
2.1.1.195:Cobalt-precorrin-5B (C(1))-methyltransferase,0,0,0,0,0,0,0,0,0,0.00210957,0,0,0,0,0.00164962,0,0,0.000905429,0,0,0,0,0,0,0,0,0,0,0
2.3.1.18:Galactoside O-acetyltransferase,0,0,0,0,0,0,0,0,0,0.000967698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.3.1.266:[Ribosomal protein S18]-alanine N-acetyltransferase,0,0,0,0,0,0,0,0,0,0.000967028,0.000734805,0.000860783,0.00070818,0.000818165,0,0.0016516,0,0,0.002028569,0,0,0,0,0,0.000444403,0.000445008,0,0,0
2.4.2.2:Pyrimidine-nucleoside phosphorylase,0,0,0,0,0,0,0,0,0,0.00105574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.5.1.61:Hydroxymethylbilane synthase,0,0,0,0,0,0,0,0,0,0.00166445,0,0,0,0.0011086,0,0.00177183,0.002701321,0,0,0,0,0,0,0,0,0,0,0,0
2.7.1.170:Anhydro-N-acetylmuramic acid kinase,0,0,0,0,0,0,0,0,0,0.00147189,0,0.00127425,0,0,0.000974122,0,0,0.000941809,0,0,0,0,0,0,0,0,0,0,0
2.7.7.56:tRNA nucleotidyltransferase,0,0,0,0,0,0,0,0,0,0.00162678,0,0,0.00116509,0,0,0,0,0,0,0.000293691,0,0.000603608,0,0.000622195,0.000299324,0,0.000522228,0.000233587,0
3.4.22.71:Sortase B,0,0,0,0,0,0,0,0,0,0.00109208,0,0,0,0,0,0.00200356,0,0,0,0,0,0,0,0,0,0,0,0,0
3.4.24.71:Endothelin-converting enzyme 1,0,0,0,0,0,0,0,0,0,0.000493904,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000312042,0,0,0,0,0
4.1.1.32:Phosphoenolpyruvate carboxykinase (GTP),0,0,0,0,0,0,0,0,0,0.000785103,0,0,0.00095321,0,0,0,0,0,0.002090409,0,0,0,0,0,0,0,0,0,0
5.1.3.8:N-acylglucosamine 2-epimerase,0,0,0,0,0,0,0,0,0,0.00105645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5.4.3.8:Glutamate-1-semialdehyde 2,1-aminomutase",0,0,0,0,0,0,0,0,0,0.00129512,0,0,0,0,0,0.000919118,0,0,0,0,0,0,0,0,0,0,0,0,0.000441516
1.21.4.2:Glycine reductase,0,0,0,0,0,0,0,0,0,0,0.000978448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.1.1.190:23S rRNA (uracil(1939)-C(5))-methyltransferase,0,0,0,0,0,0,0,0,0,0,0.00114723,0.00124793,0,0,0,0.00106507,0,0,0,0,0,0.000482458,0.000215128,0,0,0,0,0,0
3.5.2.9:5-oxoprolinase (ATP-hydrolyzing),0,0,0,0,0,0,0,0,0,0,0.00129486,0,0,0,0,0.00360145,0,0,0,0,0,0,0,0.000250046,0,0,0.000122106,0,0
3.6.3.27:Transferred entry 7.3.2.1,0,0,0,0,0,0,0,0,0,0,0.00125945,0,0,0,0,0,0,0.00113795,0,0,0.000958565,0,0,0,0,0.000403208,0.000226572,6.52E-05,0
4.2.1.40:Glucarate dehydratase,0,0,0,0,0,0,0,0,0,0,0.000693809,0,0,0,0,0.000866555,0,0,0,0,0,0,0,0,0,0,0,0,0
4.3.2.3:Ureidoglycolate lyase,0,0,0,0,0,0,0,0,0,0,0.000708297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.3.1.20:Lipoate--protein ligase,0,0,0,0,0,0,0,0,0,0,0.00094987,0.00273277,0,0,0,0,0,0.00156091,0,0.000576603,0.00119928,0.000228422,0.000267401,0,0,0,0.00025537,0.000250159,0
6.3.4.14:Biotin carboxylase,0,0,0,0,0,0,0,0,0,0,0.00172064,0.000993877,0.000924763,0,0,0,0,0.000953511,0,0,0,0.000150509,0.000217673,0,0,0,0,0.000100466,0
2.7.1.56:1-phosphofructokinase,0,0,0,0,0,0,0,0,0,0,0,0.00149493,0,0,0,0.00109298,0,0,0,0,0,0,0,0,0,0,0,0,0
3.4.21.116:SpoIVB peptidase,0,0,0,0,0,0,0,0,0,0,0,0.00076824,0,0,0,0,0.00131249,0,0,0,0,0,0,0,0,0,0,0,0
1.1.1.103:L-threonine 3-dehydrogenase,0,0,0,0,0,0,0,0,0,0,0,0,0.00107986,0,0,0,0,0.00108987,0,0,0,0,0,0,0,0,0,0,0
1.1.1.25:Shikimate dehydrogenase,0,0,0,0,0,0,0,0,0,0,0,0,0.000705812,0,0,0.00138518,0,0.000668359,0,0.00027134,0,0,0,0,0,0,0,0,0
2.1.1.107:Uroporphyrinogen-III C-methyltransferase,0,0,0,0,0,0,0,0,0,0,0,0,0.00130964,0,0,0,0,0.000756394,0,0,0,0,0,0.000277682,0,0,0,0.000122235,0
2.7.7.70:D-glycero-beta-D-manno-heptose 1-phosphate adenylyltransferase,0,0,0,0,0,0,0,0,0,0,0,0,0.000917547,0,0,0.00180447,0,0,0,0,0,0,0,0,0,0,0,0,0
"3.2.1.n1:Blood group B branched chain alpha-1,3-galactosidase",0,0,0,0,0,0,0,0,0,0,0,0,0.00117677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.5.1.9:Arylformamidase,0,0,0,0,0,0,0,0,0,0,0,0,0.00106975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.1.3.20:ADP-glyceromanno-heptose 6-epimerase,0,0,0,0,0,0,0,0,0,0,0,0,0.00101898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6.3.5.11:Cobyrinate a,c-diamide synthase (glutamine-hydrolyzing)",0,0,0,0,0,0,0,0,0,0,0,0,0.000805753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.12.1.2:Hydrogen dehydrogenase,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000726844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.1.1.131:Precorrin-3B C(17)-methyltransferase,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00139182,0,0,0.003397581,0,0,0,0,0,0,0,0,0,0,0,0
"2.6.1.92:UDP-4-amino-4,6-dideoxy-N-acetyl-beta-L-altrosamine transaminase",0,0,0,0,0,0,0,0,0,0,0,0,0,0.000984996,0.00197219,0,0,0.00119636,0.002377029,0,0,0,0,0,0,0,0,0,0
"2.7.9.3:Selenide, water dikinase",0,0,0,0,0,0,0,0,0,0,0,0,0,0.000555811,0.00152708,0.000751156,0,0.00123571,0,0,0,0,0,0,0,0,0,0,0
4.2.1.1:Carbonic anhydrase,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000652551,0,0,0,0,0,0,0,0.000232271,0,0,0,0,0,0,0
4.2.1.151:Chorismate dehydratase,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00108786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.2.1.42:Galactarate dehydratase,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000870709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.2.1.51:Prephenate dehydratase,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00105037,0.00162851,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.1.1.14:L-iditol 2-dehydrogenase,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00155678,0,0,0,0,0,0,0,0.000354106,0,0,0,0.000501249,0.000179937,0
1.4.1.1:Alanine dehydrogenase,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00140747,0,0,0.00102891,0,0,0,0,0,0,0,0,0,0,0
2.1.1.130:Precorrin-2 C(20)-methyltransferase,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00239949,0,0,0.00065911,0,0,0,0,0,0,0,0,0,0,0
2.5.1.97:Pseudaminic acid synthase,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0017294,0,0.002008381,0,0,0,0,0,0,0,0,0,0,0,0
"3.1.7.2:Guanosine-3',5'-bis(diphosphate) 3'-diphosphatase",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0010639,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4.1.99.22:GTP 3',8-cyclase",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00175578,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.2.1.3:Aconitate hydratase,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00273853,0,0,0,0,0,0,0.00060998,0,0.000569385,0.000514175,0.000507215,0.000892866,0.000518155,0.000382204
5.4.99.61:Precorrin-8X methylmutase,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0017406,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.1.1.58:Tagaturonate reductase,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00187581,0,0,0,0,0,0,0,0,0,0,0,0,0
2.2.1.1:Transketolase,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00140721,0,0,0,0,0,0,0.000363803,0.000292943,0,0,0.000144731,0,0
2.5.1.16:Spermidine synthase,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000799149,0.00126659,0,0,0,0,0,0,0,0,0,0,0,0
2.7.1.92:5-dehydro-2-deoxygluconokinase,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000972235,0,0,0,0,0,0,0,0,0,0,0,0,0.000471464
2.7.7.77:Molybdenum cofactor guanylyltransferase,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00113296,0,0,0,0,0,0,0,0,0,0,0,0,0
"3.1.3.82:D-glycero-beta-D-manno-heptose 1,7-bisphosphate 7-phosphatase",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00160878,0,0,0,0,0,0,0,0,0,0,0,0,0
3.2.1.172:Unsaturated rhamnogalacturonyl hydrolase,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00104425,0,0,0,0,0,0.0001592,0,0,0,0,0,0,0
3.2.1.183:UDP-N-acetylglucosamine 2-epimerase (hydrolyzing),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000874345,0,0,0,0,0,0,0,0,0,0,0,0,0
"3.6.1.57:UDP-2,4-diacetamido-2,4,6-trideoxy-beta-L-altropyranose hydrolase",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00129117,0,0,0,0,0,0,0,0,0,0,0,0,0
4.2.1.44:Myo-inosose-2 dehydratase,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000947038,0,0,0,0,0,0,0,0.000216022,0,0,0.000247212,0,0
"4.2.1.45:CDP-glucose 4,6-dehydratase",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00112007,0,0,0,0,0,0,0,0,0,0,0,0,0
4.3.99.4:Choline trimethylamine-lyase,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000892183,0,0,0,0,0,0,0,0,0,0,0,0,0
4.99.1.4:Sirohydrochlorin ferrochelatase,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00103232,0,0,0,0,0,0,0,0,0,0,0,0,0
1.21.4.4:Betaine reductase,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0014694,0,0,0,0,0,0,0,0,0,0,0.000566253
1.3.1.54:Precorrin-6A reductase,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00117533,0,0,0,0,0,0,0,0,0,0,0
1.3.7.8:Benzoyl-CoA reductase,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00121079,0,0,0,0,0,0,0,0,0,0,0
"3.2.1.131:Xylan alpha-1,2-glucuronosidase",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000906189,0,0,0,0,0,0,0,0,0,0,0
2.5.1.9:Riboflavin synthase,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001959389,0,0,0,0,0.000227777,0,0,0,0,0
2.1.3.9:N-acetylornithine carbamoyltransferase,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000276149,0.00051257,0.000135359,0,0,0,0,0,0,0
"2.3.1.117:2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000534336,0.000617579,0.00114685,0.000458149,0.000849052,0,0.000325647,0.000901481,0.000636088,0
2.5.1.1:Dimethylallyltranstransferase,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000744206,0,0,0,0,0.000276483,0,0,0.000188873,0
2.5.1.29:Geranylgeranyl diphosphate synthase,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000744206,0,0,0,0,0.000276483,0,0,0.000188873,0
2.7.1.12:Gluconokinase,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000488605,0,0,0,0,0,0,0.000313589,0.000239392,0
2.7.10.2:Non-specific protein-tyrosine kinase,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000618786,0,0.000544276,0.000925586,0.000581929,0.000670959,0,0.000606991,0.000584956,0.000486463
2.7.7.42:[Glutamine synthetase] adenylyltransferase,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000436111,0,0.000975396,0.00046281,0.000519797,0.000481905,0.000398824,0.000641583,0.000339959,0.000432319
2.7.7.89:[Glutamine synthetase]-adenylyl-L-tyrosine phosphorylase,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000436111,0,0.000975396,0.00046281,0.000519797,0.000481905,0.000398824,0.000641583,0.000339959,0.000432319
2.7.8.8:CDP-diacylglycerol--serine O-phosphatidyltransferase,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000338287,0,0,0,0,0,0,0,0,0
3.1.12.1:5' to 3' exodeoxyribonuclease (nucleoside 3'-phosphate-forming),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000364561,0,0,0,0,0,0,0.000171048,9.37E-05,0
3.6.1.13:ADP-ribose diphosphatase,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000325999,0.000675233,0,0.00159918,0.000409454,0.000456775,0.000596115,0.000699671,0.000755017,0
3.6.1.15:Nucleoside-triphosphate phosphatase,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000242915,0,0,0,0,0,0,0,0.000417356,0
1.1.1.40:Malate dehydrogenase (oxaloacetate-decarboxylating) (NADP(+)),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000881286,0,0.000191959,0.000212814,0,0.000581364,0.000956328,0.000450003,0
2.6.1.2:Alanine transaminase,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0012,0.000772649,0.000308605,0.00047463,0.000722194,0.000885345,0.000258612,0.000449651,0.000459079
5.4.99.5:Chorismate mutase,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000588361,0,0,0,0,0,0,0,0
6.2.1.22:[Citrate (pro-3S)-lyase] ligase,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000805139,0,0.000469697,0,0.000620158,0,0.000325026,0.000439388,0
1.16.1.1:Mercury(II) reductase,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000110933,0,0,0,0,0,0,0
1.17.1.2:Transferred entry 1.17.7.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000180287,0,0,0,0,0.000188278,6.74E-05,0
1.18.1.3:Ferredoxin--NAD(+) reductase,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000113338,0,0,0,0,0,0,0
1.2.1.10:Acetaldehyde dehydrogenase (acetylating),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000611398,0.000248458,0.000348303,0.000512826,0,0.000310991,0.000353325,0
1.7.2.2:Nitrite reductase (cytochrome  ammonia-forming),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000136391,0,0,0,0,0,0,0
2.4.1.11:Glycogen(starch) synthase,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.38E-05,0,0,0,0,0,0,0
2.6.1.87:UDP-4-amino-4-deoxy-L-arabinose aminotransferase,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000224267,0,0,0,0,0,0,0
2.7.1.51:L-fuculokinase,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000181601,0,0,0,0,0,0,0
2.7.1.63:Polyphosphate--glucose phosphotransferase,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00053854,0,0,0,0,0.000223481,0,0
"2.7.11.33:[Pyruvate, water dikinase] kinase",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000213882,0,0,0,0.00025796,0,0,0
"2.7.4.28:([Pyruvate, water dikinase] phosphate) phosphotransferase",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000213882,0,0,0,0.00025796,0,0,0
3.1.1.41:Cephalosporin-C deacetylase,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000113326,0,0,0,0,0,0,0
3.1.3.45:3-deoxy-manno-octulosonate-8-phosphatase,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000275463,0.000182812,0,0,0,0,0,0
"3.2.1.37:Xylan 1,4-beta-xylosidase",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000365811,0,0.000480119,0,0,0.000434937,0.000364066,0
3.2.1.38:Beta-D-fucosidase,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000587869,0.00036081,0.000618095,0.000264151,0,0.000523896,0.000439276,0
3.2.1.68:Isoamylase,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000283699,0,0.000323769,0,0,0.000263598,0,0
3.4.11.9:Xaa-Pro aminopeptidase,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000584599,0,0.000564191,0,0,0.000417797,0.000366142,0
3.5.1.16:Acetylornithine deacetylase,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000219227,0.000192268,0,0.000304562,0,0.000268781,0.000356988,0.000697124
3.5.4.30:dCTP deaminase (dUMP-forming),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000536288,0.000402436,0.000688647,0,0,0.00034317,0.000646109,0
3.6.1.22:NAD(+) diphosphatase,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000197759,0,0,0,0,0,0,0
3.6.1.55:8-oxo-dGTP diphosphatase,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000151246,0.000183578,0.000147241,0,0,0.000135754,0.000240026,0
3.6.3.42:Transferred entry 7.5.2.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000398477,0.000296536,0.000413663,0,0,0.000215612,0.000407415,0
4.1.2.22:Fructose-6-phosphate phosphoketolase,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000645983,0,0,0,0,0.000461062,0.000337968,0
5.4.99.28:tRNA pseudouridine(32) synthase,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000123957,0,0,0,0,0,0,0
6.3.2.12:Dihydrofolate synthase,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000195481,0,0,0,0,0,0,0
1.1.1.264:L-idonate 5-dehydrogenase (NAD(P)(+)),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000354106,0,0,0,0.000224906,0,0
1.1.5.4:Malate dehydrogenase (quinone),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000476529,0.000447738,0,0,0,0.000118625,0
1.13.12.16:Nitronate monooxygenase,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000169233,0,0,0,0.000387427,0.000111514,0
1.14.99.44:Diapolycopene oxygenase,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000341671,0,0,0,0.000436497,0,0
